root cubes at depth 2 (rule (a) only): open=25339 short(stop)=154 total=25493
to run: 25493 cubes (0 already journaled; skipped {}; retry=['error'])
solver: cadical /Users/jiaruixu/work_space/smp-max/cadical-src/build/cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
base formula: 84882 vars, 2709212 clauses, 48.7 MB, sha256 28421fb68b0f494b..., built in 1.9s
journal header written: base_sha256=28421fb68b0f494b99d1918aa64cff248443161dc7a6c220e0c3e895a67df59b solver=cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
[93410/265804 79848.5s] 0,2,1,3,4;0,2,1;0,2,3,4,1,5: verified [cadical] solve=0.5s lrat=15.5MB cake=2.52s cnf_sha=7d2633aa6faa
[93411/265804 79849.1s] 0,2,1,3,4;0,2,1;0,2,3,1,5,4: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=c78e82e0f49a
[93412/265804 79849.3s] 0,2,1,3,4;0,2,1;0,2,3,5,1,4: verified [cadical] solve=1.11s lrat=15.5MB cake=2.52s cnf_sha=70337e2b3fcb
[93413/265804 79849.3s] 0,2,1,3,4;0,2,1;0,2,4,1,3,5: verified [cadical] solve=1.14s lrat=15.5MB cake=2.51s cnf_sha=f6c3a363bd27
[93414/265804 79850.6s] 0,2,1,3,4;0,2,1;0,2,4,1,5,3: verified [cadical] solve=0.5s lrat=15.5MB cake=2.51s cnf_sha=778fb9442d85
[93415/265804 79850.6s] 0,2,1,3,4;0,2,1;0,2,4,5,1,3: verified [cadical] solve=0.5s lrat=15.5MB cake=2.51s cnf_sha=48e1cc533d7b
[93416/265804 79850.6s] 0,2,1,3,4;0,2,1;0,2,5,1,3,4: verified [cadical] solve=0.5s lrat=15.5MB cake=2.51s cnf_sha=2415526d86d1
[93417/265804 79851.4s] 0,2,1,3,4;0,2,1;0,2,5,3,1,4: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=b3f29a373cb3
[93418/265804 79851.4s] 0,2,1,3,4;0,2,1;0,2,5,4,1,3: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=44ff2f51b5a1
[93419/265804 79851.6s] 0,2,1,3,4;0,2,1;0,3,1,4,2,5: verified [cadical] solve=0.5s lrat=15.5MB cake=2.52s cnf_sha=eb1bd3a82ef4
[93420/265804 79851.9s] 0,2,1,3,4;0,2,1;0,3,1,5,2,4: verified [cadical] solve=0.5s lrat=15.5MB cake=2.51s cnf_sha=eeee112a886c
[93421/265804 79852.5s] 0,2,1,3,4;0,2,1;0,5,1,4,2,3: verified [cadical] solve=0.5s lrat=15.5MB cake=2.52s cnf_sha=f21606ae834a
[93422/265804 79853.3s] 0,2,1,3,4;0,2,1;0,5,2,3,1,4: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=246a556e052f
[93423/265804 79853.3s] 0,2,1,3,4;0,2,1;0,5,2,4,1,3: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=86d640e876ac
[93424/265804 79854.5s] 0,2,4,3,1;0,4,3;stop: verified [cadical] solve=1.01s lrat=15.4MB cake=2.51s cnf_sha=7b0ba4aac46a
[93425/265804 79857.6s] 0,2,4,3,1;0,4,3;0,2: verified [cadical] solve=2.51s lrat=95.1MB cake=4.02s cnf_sha=9e571362f316
[93426/265804 79857.6s] 0,2,4,3,1;0,4,3;0,2,1: verified [cadical] solve=1.01s lrat=39.1MB cake=3.01s cnf_sha=fdb1ade6bacc
[93427/265804 79858.7s] 0,2,4,3,1;0,4,3;0,5: verified [cadical] solve=3.02s lrat=111.5MB cake=4.52s cnf_sha=d28c44551f70
[93428/265804 79858.9s] 0,2,4,3,1;0,4,3;1,3: verified [cadical] solve=2.51s lrat=96.8MB cake=4.52s cnf_sha=4a06224b634a
[93429/265804 79858.9s] 0,2,4,3,1;0,4,3;0,4,1: verified [cadical] solve=1.01s lrat=35.6MB cake=3.01s cnf_sha=9b8deeceae49
[93430/265804 79860.3s] 0,2,4,3,1;0,4,3;3,5: verified [cadical] solve=3.01s lrat=101.5MB cake=4.52s cnf_sha=9028fc746e0c
[93431/265804 79862.0s] 0,2,4,3,1;0,4,3;1,2: verified [cadical] solve=4.52s lrat=156.4MB cake=5.53s cnf_sha=786b4f427834
[93432/265804 79862.0s] 0,2,4,3,1;0,4,3;0,5,1: verified [cadical] solve=1.01s lrat=44.0MB cake=3.01s cnf_sha=a647aade49ba
[93433/265804 79862.0s] 0,2,4,3,1;0,4,3;0,2,5: verified [cadical] solve=1.01s lrat=43.4MB cake=3.01s cnf_sha=19151079df35
[93434/265804 79862.4s] 0,2,4,3,1;0,4,3;4,5: verified [cadical] solve=3.52s lrat=124.1MB cake=5.02s cnf_sha=376c0b8a1af5
[93435/265804 79863.2s] 0,2,4,3,1;0,4,3;0,4,5: verified [cadical] solve=1.01s lrat=49.5MB cake=3.02s cnf_sha=18d75e105937
[93436/265804 79863.2s] 0,2,4,3,1;0,4,3;1,3,2: verified [cadical] solve=1.01s lrat=44.4MB cake=3.01s cnf_sha=97c69ef749f5
[93437/265804 79863.6s] 0,2,4,3,1;0,4,3;0,5,2: verified [cadical] solve=1.51s lrat=45.6MB cake=3.04s cnf_sha=fcda1dcc3e90
[93438/265804 79864.9s] 0,2,4,3,1;0,4,3;2,5: verified [cadical] solve=6.03s lrat=199.8MB cake=6.55s cnf_sha=147b1b0a366c
[93439/265804 79865.3s] 0,2,4,3,1;0,4,3;1,2,4: verified [cadical] solve=1.54s lrat=56.7MB cake=3.01s cnf_sha=73fa1812c8b6
[93440/265804 79866.1s] 0,2,4,3,1;0,4,3;1,5: verified [cadical] solve=7.03s lrat=218.3MB cake=7.03s cnf_sha=b04ac2b9c12c
[93441/265804 79866.3s] 0,2,4,3,1;0,4,3;1,3,5: verified [cadical] solve=1.01s lrat=41.6MB cake=3.01s cnf_sha=05d69b3fd730
[93442/265804 79866.8s] 0,2,4,3,1;0,4,3;1,5,3: verified [cadical] solve=1.01s lrat=46.7MB cake=3.01s cnf_sha=630a7e2a3c05
[93443/265804 79867.6s] 0,2,4,3,1;0,4,3;1,5,4: verified [cadical] solve=1.01s lrat=45.7MB cake=3.01s cnf_sha=db073c9810fd
[93444/265804 79867.6s] 0,2,4,3,1;0,4,3;2,4,3: verified [cadical] solve=1.01s lrat=37.7MB cake=3.01s cnf_sha=145bcae0ed30
[93445/265804 79868.0s] 0,2,4,3,1;0,4,3;2,5,3: verified [cadical] solve=1.01s lrat=44.7MB cake=3.02s cnf_sha=cb6647f8d3e9
[93446/265804 79868.4s] 0,2,4,3,1;0,4,3;1,2,5: verified [cadical] solve=2.01s lrat=88.1MB cake=4.03s cnf_sha=5778188b9f5e
[93447/265804 79868.4s] 0,2,4,3,1;0,4,3;1,5,2: verified [cadical] solve=2.01s lrat=90.6MB cake=4.03s cnf_sha=3b4f82a9f18e
[93448/265804 79869.5s] 0,2,4,3,1;0,4,3;0,2,4,1: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=cc4b6708d6ed
[93449/265804 79869.7s] 0,2,4,3,1;0,4,3;3,5,4: verified [cadical] solve=1.01s lrat=40.7MB cake=3.01s cnf_sha=f21e9e4fee06
[93450/265804 79869.9s] 0,2,4,3,1;0,4,3;2,4,5: verified [cadical] solve=1.53s lrat=52.7MB cake=3.01s cnf_sha=385a165e25a6
[93451/265804 79870.3s] 0,2,4,3,1;0,4,3;0,4,1,2: verified [cadical] solve=1.01s lrat=17.9MB cake=2.52s cnf_sha=5b801b92f138
[93452/265804 79870.9s] 0,2,4,3,1;0,4,3;0,2,5,1: verified [cadical] solve=0.5s lrat=17.9MB cake=2.51s cnf_sha=01efb5828629
[93453/265804 79871.1s] 0,2,4,3,1;0,4,3;0,2,1,5: verified [cadical] solve=1.01s lrat=34.7MB cake=3.01s cnf_sha=88c8bd40c706
[93454/265804 79871.9s] 0,2,4,3,1;0,4,3;0,5,1,2: verified [cadical] solve=1.01s lrat=35.1MB cake=3.01s cnf_sha=df2028329971
[93455/265804 79872.3s] 0,2,4,3,1;0,4,3;0,5,2,1: verified [cadical] solve=1.01s lrat=33.5MB cake=3.01s cnf_sha=cb9091549d76
[93456/265804 79872.3s] 0,2,4,3,1;0,4,3;0,4,3,1: verified [cadical] solve=1.01s lrat=16.2MB cake=2.51s cnf_sha=b992640ec2d6
[93457/265804 79872.7s] 0,2,4,3,1;0,4,3;0,5,3,1: verified [cadical] solve=1.01s lrat=31.1MB cake=3.01s cnf_sha=6e2d187506b2
[93458/265804 79873.3s] 0,2,4,3,1;0,4,3;0,4,1,5: verified [cadical] solve=1.0s lrat=18.5MB cake=2.51s cnf_sha=759081fa2b8b
[93459/265804 79873.6s] 0,2,4,3,1;0,4,3;0,4,5,1: verified [cadical] solve=1.01s lrat=17.7MB cake=2.51s cnf_sha=4ee80f0f0a8a
[93460/265804 79873.6s] 0,2,4,3,1;0,4,3;0,4,3,2: verified [cadical] solve=0.51s lrat=16.3MB cake=2.51s cnf_sha=eb47978f7a09
[93461/265804 79874.0s] 0,2,4,3,1;0,4,3;0,5,4,1: verified [cadical] solve=1.01s lrat=16.7MB cake=2.64s cnf_sha=66da84f66a2b
[93462/265804 79875.0s] 0,2,4,3,1;0,4,3;0,2,4,5: verified [cadical] solve=1.01s lrat=17.7MB cake=2.52s cnf_sha=de2f36a8c965
[93463/265804 79875.2s] 0,2,4,3,1;0,4,3;0,5,3,2: verified [cadical] solve=1.01s lrat=31.8MB cake=3.01s cnf_sha=a464878eee4a
[93464/265804 79875.8s] 0,2,4,3,1;0,4,3;0,4,3,5: verified [cadical] solve=0.5s lrat=16.6MB cake=2.52s cnf_sha=9862fd8914ef
[93465/265804 79876.2s] 0,2,4,3,1;0,4,3;0,4,5,2: verified [cadical] solve=1.0s lrat=18.1MB cake=3.01s cnf_sha=7a6c44fe4a83
[93466/265804 79876.4s] 0,2,4,3,1;0,4,3;1,2,4,3: verified [cadical] solve=1.0s lrat=16.0MB cake=2.69s cnf_sha=023f2af7a784
[93467/265804 79876.6s] 0,2,4,3,1;0,4,3;1,3,2,4: verified [cadical] solve=1.01s lrat=17.3MB cake=2.55s cnf_sha=e735bd8b276e
[93468/265804 79878.0s] 0,2,4,3,1;0,4,3;1,2,5,3: verified [cadical] solve=1.26s lrat=34.6MB cake=3.02s cnf_sha=961dc9e6ec01
[93469/265804 79878.0s] 0,2,4,3,1;0,4,3;1,3,2,5: verified [cadical] solve=1.02s lrat=35.5MB cake=3.01s cnf_sha=f174b7a39e20
[93470/265804 79878.0s] 0,2,4,3,1;0,4,3;1,3,5,2: verified [cadical] solve=1.03s lrat=35.6MB cake=3.01s cnf_sha=2eb1da8fbefe
[93471/265804 79878.5s] 0,2,4,3,1;0,4,3;1,5,3,2: verified [cadical] solve=1.02s lrat=36.3MB cake=3.01s cnf_sha=6d3e7b7ff7ec
[93472/265804 79879.5s] 0,2,4,3,1;0,4,3;1,2,4,5: verified [cadical] solve=1.01s lrat=35.9MB cake=3.04s cnf_sha=a48fc3f1888a
[93473/265804 79879.5s] 0,2,4,3,1;0,4,3;1,2,5,4: verified [cadical] solve=1.01s lrat=35.6MB cake=3.02s cnf_sha=8b575010bbca
[93474/265804 79879.7s] 0,2,4,3,1;0,4,3;1,5,2,4: verified [cadical] solve=1.01s lrat=35.9MB cake=2.51s cnf_sha=f5e251be195f
[93475/265804 79880.1s] 0,2,4,3,1;0,4,3;1,3,5,4: verified [cadical] solve=1.02s lrat=17.3MB cake=2.51s cnf_sha=fa5b4cf7d2f8
[93476/265804 79880.3s] 0,2,4,3,1;0,4,3;1,5,4,3: verified [cadical] solve=1.01s lrat=16.6MB cake=2.51s cnf_sha=20fa4a35b401
[93477/265804 79880.5s] 0,2,4,3,1;0,4,3;2,4,3,5: verified [cadical] solve=1.01s lrat=17.2MB cake=2.51s cnf_sha=3cd35c376ec7
[93478/265804 79881.5s] 0,2,4,3,1;0,4,3;0,2,4,3,1: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=cf164efca40f
[93479/265804 79881.7s] 0,2,4,3,1;0,4,3;0,4,1,3,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=1dac8b770849
[93480/265804 79881.9s] 0,2,4,3,1;0,4,3;2,4,5,3: verified [cadical] solve=1.01s lrat=17.0MB cake=2.51s cnf_sha=d0a9ef4091df
[93481/265804 79881.9s] 0,2,4,3,1;0,4,3;2,5,4,3: verified [cadical] solve=1.01s lrat=32.0MB cake=2.51s cnf_sha=b780a4c88bf5
[93482/265804 79882.8s] 0,2,4,3,1;0,4,3;0,4,3,1,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=a8edd4af959c
[93483/265804 79882.8s] 0,2,4,3,1;0,4,3;0,4,3,2,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=875e8a94d3ce
[93484/265804 79883.0s] 0,2,4,3,1;0,4,3;0,2,1,3,5: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=609fad135fd6
[93485/265804 79884.0s] 0,2,4,3,1;0,4,3;0,2,5,3,1: verified [cadical] solve=1.0s lrat=15.4MB cake=2.51s cnf_sha=f630f87c79e4
[93486/265804 79884.2s] 0,2,4,3,1;0,4,3;0,5,1,3,2: verified [cadical] solve=1.01s lrat=15.7MB cake=2.51s cnf_sha=6ad7b5d6a020
[93487/265804 79884.4s] 0,2,4,3,1;0,4,3;0,5,3,1,2: verified [cadical] solve=1.0s lrat=15.4MB cake=2.51s cnf_sha=9d6b3cc4880f
[93488/265804 79884.8s] 0,2,4,3,1;0,4,3;0,5,3,2,1: verified [cadical] solve=0.5s lrat=15.7MB cake=2.51s cnf_sha=929359179b2d
[93489/265804 79885.6s] 0,2,4,3,1;0,4,3;0,2,4,1,5: verified [cadical] solve=1.01s lrat=16.0MB cake=2.51s cnf_sha=d63ba3b53c4f
[93490/265804 79885.8s] 0,2,4,3,1;0,4,3;0,2,4,5,1: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=94002848d65d
[93491/265804 79885.8s] 0,2,4,3,1;0,4,3;0,2,5,4,1: verified [cadical] solve=1.01s lrat=15.6MB cake=2.51s cnf_sha=f3bd99b4e2f0
[93492/265804 79886.6s] 0,2,4,3,1;0,4,3;0,4,1,2,5: verified [cadical] solve=1.01s lrat=15.8MB cake=2.51s cnf_sha=e9227fa4dfd1
[93493/265804 79886.6s] 0,2,4,3,1;0,4,3;0,4,1,5,2: verified [cadical] solve=1.01s lrat=16.4MB cake=2.51s cnf_sha=be2c5a23cb53
[93494/265804 79886.8s] 0,2,4,3,1;0,4,3;0,4,5,1,2: verified [cadical] solve=1.0s lrat=16.2MB cake=2.52s cnf_sha=9894b3bf5110
[93495/265804 79887.2s] 0,2,4,3,1;0,4,3;0,4,5,2,1: verified [cadical] solve=0.5s lrat=16.6MB cake=2.51s cnf_sha=2382ae1cf8bc
[93496/265804 79887.7s] 0,2,4,3,1;0,4,3;0,5,4,1,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=893735e2a073
[93497/265804 79888.1s] 0,2,4,3,1;0,4,3;0,5,2,4,1: verified [cadical] solve=1.01s lrat=15.6MB cake=2.51s cnf_sha=246e1adaf19c
[93498/265804 79888.3s] 0,2,4,3,1;0,4,3;0,4,1,3,5: verified [cadical] solve=0.51s lrat=15.2MB cake=2.51s cnf_sha=712ab00edccc
[93499/265804 79889.1s] 0,2,4,3,1;0,4,3;0,4,3,5,1: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=dcc2f963ad4d
[93500/265804 79889.5s] 0,2,4,3,1;0,4,3;0,4,3,1,5: verified [cadical] solve=1.01s lrat=15.2MB cake=2.51s cnf_sha=3d60cce3623c
[93501/265804 79889.7s] 0,2,4,3,1;0,4,3;0,4,5,3,1: verified [cadical] solve=1.01s lrat=15.2MB cake=2.51s cnf_sha=0f6bedc8379f
[93502/265804 79890.1s] 0,2,4,3,1;0,4,3;0,4,3,2,5: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=2b00ee5177e8
[93503/265804 79890.5s] 0,2,4,3,1;0,4,3;0,5,4,3,1: verified [cadical] solve=1.0s lrat=15.2MB cake=2.51s cnf_sha=11b7bfb5ab01
[93504/265804 79890.5s] 0,2,4,3,1;0,4,3;0,2,4,3,5: verified [cadical] solve=1.01s lrat=15.2MB cake=2.51s cnf_sha=4569ba513f04
[93505/265804 79890.5s] 0,2,4,3,1;0,4,3;0,4,3,5,2: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=893fe5431781
[93506/265804 79890.9s] 0,2,4,3,1;0,4,3;0,4,5,3,2: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=37c24d150759
[93507/265804 79891.9s] 0,2,4,3,1;0,4,3;0,5,4,3,2: verified [cadical] solve=1.01s lrat=15.2MB cake=2.51s cnf_sha=e5cd5cfdf066
[93508/265804 79892.1s] 0,2,4,3,1;0,4,3;1,2,4,3,5: verified [cadical] solve=1.01s lrat=15.7MB cake=2.51s cnf_sha=0f6f7e11ebea
[93509/265804 79892.5s] 0,2,4,3,1;0,4,3;1,2,4,5,3: verified [cadical] solve=0.5s lrat=15.7MB cake=2.51s cnf_sha=3f2de1c5f25d
[93510/265804 79893.4s] 0,2,4,3,1;0,4,3;1,2,5,4,3: verified [cadical] solve=1.01s lrat=15.7MB cake=2.51s cnf_sha=01a9f25fb216
[93511/265804 79893.6s] 0,2,4,3,1;0,4,3;1,3,2,4,5: verified [cadical] solve=1.01s lrat=16.4MB cake=2.51s cnf_sha=18484fea8cb4
[93512/265804 79893.6s] 0,2,4,3,1;0,4,3;1,3,2,5,4: verified [cadical] solve=0.51s lrat=16.0MB cake=2.51s cnf_sha=66db549bed33
[93513/265804 79893.8s] 0,2,4,3,1;0,4,3;1,5,2,4,3: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=9294facea2b6
[93514/265804 79894.2s] 0,2,4,3,1;0,4,3;1,5,4,3,2: verified [cadical] solve=0.5s lrat=15.9MB cake=2.51s cnf_sha=eda657112ea5
[93515/265804 79894.4s] 0,2,4,3,1;0,4,3;1,3,5,2,4: verified [cadical] solve=1.01s lrat=15.7MB cake=2.51s cnf_sha=9350134b8693
[93516/265804 79894.4s] 0,2,4,3,1;0,4,3;1,5,3,2,4: verified [cadical] solve=1.01s lrat=16.3MB cake=2.51s cnf_sha=68a14da7baa2
[93517/265804 79895.2s] 0,2,4,3,1;0,4,3;0,2,4,1,3,5: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=8167e2b625af
[93518/265804 79895.4s] 0,2,4,3,1;0,4,3;0,2,4,3,1,5: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=e53e675ab8fe
[93519/265804 79896.4s] 0,2,4,3,1;0,4,3;0,2,4,3,5,1: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=5b6459879092
[93520/265804 79896.6s] 0,2,4,3,1;0,4,3;0,2,4,5,3,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=b00d0014a4b4
[93521/265804 79896.8s] 0,2,4,3,1;0,4,3;0,2,5,4,3,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=83a399c857e6
[93522/265804 79896.8s] 0,2,4,3,1;0,4,3;0,4,1,3,2,5: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=d5a27687f733
[93523/265804 79897.1s] 0,2,4,3,1;0,4,3;0,4,1,3,5,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=5d279ad5107e
[93524/265804 79897.7s] 0,2,4,3,1;0,4,3;0,4,3,1,2,5: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=43791f31250e
[93525/265804 79897.7s] 0,2,4,3,1;0,4,3;0,4,3,1,5,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=be2f5d1d4e70
[93526/265804 79898.1s] 0,2,4,3,1;0,4,3;0,4,1,5,3,2: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=b73a9a0a0883
[93527/265804 79899.1s] 0,2,4,3,1;0,4,3;0,4,3,2,1,5: verified [cadical] solve=1.0s lrat=15.3MB cake=2.51s cnf_sha=69d5945db340
[93528/265804 79899.3s] 0,2,4,3,1;0,4,3;0,4,3,2,5,1: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=7afc0dcb153f
[93529/265804 79899.7s] 0,2,4,3,1;0,4,3;0,4,3,5,1,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=00658de7da8f
[93530/265804 79899.9s] 0,2,4,3,1;0,4,3;0,4,3,5,2,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=73a699d8f340
[93531/265804 79900.1s] 0,2,4,3,1;0,4,3;0,4,5,1,3,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=fc0dd94834e4
[93532/265804 79900.5s] 0,2,4,3,1;0,4,3;0,4,5,3,2,1: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=cb56f40832e7
[93533/265804 79900.7s] 0,2,4,3,1;0,4,3;0,4,5,3,1,2: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=6851c9873139
[93534/265804 79900.9s] 0,2,4,3,1;0,4,3;0,5,2,4,3,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=0ebf756e96f3
[93535/265804 79900.9s] 0,2,4,3,1;0,4,3;0,5,3,2,4,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=a71391315e16
[93536/265804 79902.0s] 0,2,4,3,1;0,4,3;0,5,4,1,3,2: verified [cadical] solve=1.01s lrat=15.3MB cake=2.51s cnf_sha=4de554178e84
[93537/265804 79902.4s] 0,2,4,3,1;0,4,3;0,5,4,3,1,2: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=f7a4bd6c2260
[93538/265804 79902.6s] 0,2,4,3,1;0,4,3;0,5,4,3,2,1: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=97023a02e743
[93539/265804 79903.0s] 0,1;1,3,4,5,2;stop: verified [cadical] solve=0.5s lrat=15.1MB cake=2.51s cnf_sha=5e977b1c447f
[93540/265804 79910.1s] 0,1;1,3,4,5,2;0,1,3: verified [cadical] solve=2.51s lrat=102.3MB cake=4.57s cnf_sha=ccb37ac8fcb5
[93541/265804 79911.3s] 0,1;1,3,4,5,2;0,1,4: verified [cadical] solve=3.52s lrat=123.0MB cake=4.51s cnf_sha=dfb50aa4cd0a
[93542/265804 79918.6s] 0,1;1,3,4,5,2;0,1,5: verified [cadical] solve=3.51s lrat=110.4MB cake=4.51s cnf_sha=49e88658e109
[93543/265804 79921.9s] 0,1;1,3,4,5,2;0,3,2: verified [cadical] solve=5.02s lrat=138.6MB cake=5.01s cnf_sha=d27829ac13e8
[93544/265804 79926.0s] 0,1;1,3,4,5,2;0,4,2: verified [cadical] solve=3.01s lrat=107.7MB cake=4.01s cnf_sha=18aa255bd24b
[93545/265804 79929.9s] 0,1;1,3,4,5,2;0,5,2: verified [cadical] solve=3.01s lrat=112.8MB cake=4.51s cnf_sha=736230c0955c
[93546/265804 79938.2s] 0,1;1,3,4,5,2;2,3: verified [cadical] solve=18.06s lrat=553.5MB cake=18.54s cnf_sha=e3c8fcc9fbab
[93547/265804 79940.8s] 0,1;1,3,4,5,2;0,3,5: verified [cadical] solve=4.01s lrat=142.5MB cake=6.52s cnf_sha=fc96375ef73c
[93548/265804 79941.1s] 0,1;1,3,4,5,2;0,3,4: verified [cadical] solve=5.52s lrat=163.5MB cake=9.02s cnf_sha=5b3368e6610f
[93549/265804 79946.4s] 0,1;1,3,4,5,2;2,4: verified [cadical] solve=21.07s lrat=633.8MB cake=22.55s cnf_sha=64ea1044943f
[93550/265804 79948.2s] 0,1;1,3,4,5,2;0,4: verified [cadical] solve=23.61s lrat=711.8MB cake=23.6s cnf_sha=43cc48f3d3bb
[93551/265804 79948.4s] 0,1;1,3,4,5,2;1,3,2: verified [cadical] solve=2.51s lrat=96.7MB cake=4.52s cnf_sha=5104e3e2bf69
[93552/265804 79951.9s] 0,1;1,3,4,5,2;1,5: verified [cadical] solve=24.56s lrat=732.7MB cake=25.58s cnf_sha=ea8844c3a24a
[93553/265804 79952.5s] 0,1;1,3,4,5,2;0,4,5: verified [cadical] solve=5.02s lrat=152.1MB cake=6.04s cnf_sha=6326f1a11cc9
[93554/265804 79952.7s] 0,1;1,3,4,5,2;1,4: verified [cadical] solve=25.05s lrat=749.1MB cake=26.08s cnf_sha=8eb2a9b3a933
[93555/265804 79952.7s] 0,1;1,3,4,5,2;0,5,3: verified [cadical] solve=7.03s lrat=212.6MB cake=7.02s cnf_sha=a3d4a557813a
[93556/265804 79954.7s] 0,1;1,3,4,5,2;1,4,2: verified [cadical] solve=3.51s lrat=120.2MB cake=4.51s cnf_sha=b8c79cd7bef4
[93557/265804 79954.9s] 0,1;1,3,4,5,2;0,3: verified [cadical] solve=27.06s lrat=769.8MB cake=27.08s cnf_sha=9ad8ad42108d
[93558/265804 79955.5s] 0,1;1,3,4,5,2;1,5,2: verified [cadical] solve=3.01s lrat=104.1MB cake=4.01s cnf_sha=447c4c007f37
[93559/265804 79958.4s] 0,1;1,3,4,5,2;1,3,4: verified [cadical] solve=4.51s lrat=130.2MB cake=5.01s cnf_sha=41cc0aeaa7e4
[93560/265804 79958.8s] 0,1;1,3,4,5,2;3,5: verified [cadical] solve=27.1s lrat=822.5MB cake=28.59s cnf_sha=83bd701ed17e
[93561/265804 79960.0s] 0,1;1,3,4,5,2;0,1,3,2: verified [cadical] solve=1.01s lrat=40.9MB cake=3.02s cnf_sha=b55497b0c1a5
[93562/265804 79962.3s] 0,1;1,3,4,5,2;1,3,5: verified [cadical] solve=4.51s lrat=148.4MB cake=5.52s cnf_sha=9865cad186ae
[93563/265804 79962.7s] 0,1;1,3,4,5,2;2,3,4: verified [cadical] solve=4.52s lrat=145.4MB cake=5.03s cnf_sha=b548286dd9a1
[93564/265804 79962.7s] 0,1;1,3,4,5,2;0,1,4,2: verified [cadical] solve=1.0s lrat=45.7MB cake=3.02s cnf_sha=03f8f17cc2d3
[93565/265804 79963.1s] 0,1;1,3,4,5,2;2,4,5: verified [cadical] solve=3.53s lrat=128.7MB cake=4.52s cnf_sha=e04858ef953a
[93566/265804 79963.7s] 0,1;1,3,4,5,2;2,3,5: verified [cadical] solve=5.02s lrat=168.1MB cake=5.52s cnf_sha=460813fa1b00
[93567/265804 79963.7s] 0,1;1,3,4,5,2;0,1,5,2: verified [cadical] solve=1.51s lrat=42.6MB cake=3.01s cnf_sha=b3f0a4188bec
[93568/265804 79964.9s] 0,1;1,3,4,5,2;1,4,5: verified [cadical] solve=6.02s lrat=183.1MB cake=6.02s cnf_sha=321d14b1ea3d
[93569/265804 79964.9s] 0,1;1,3,4,5,2;0,1,3,4: verified [cadical] solve=1.51s lrat=56.4MB cake=3.01s cnf_sha=458b3dc036f3
[93570/265804 79966.6s] 0,1;1,3,4,5,2;0,5: verified [cadical] solve=31.58s lrat=984.9MB cake=33.6s cnf_sha=d7721310c7a7
[93571/265804 79967.2s] 0,1;1,3,4,5,2;0,4,1,3: verified [cadical] solve=1.51s lrat=50.6MB cake=3.01s cnf_sha=d4a9feeddb19
